Heure,Temperature,Humidite,Pression,Vent,Rafales,Solaire,UV,Pluie,Direction
2026-08-16 00:36:37,22.1,47.3,1015.4,10.0,14.0,0.0,0.0,0.0,140.5
2026-08-16 00:37:07,22.1,47.2,1016.3,8.2,11.5,0.0,0.0,0.0,142.4
2026-08-16 00:37:37,22.5,52.3,1015.7,9.2,12.9,0.0,0.0,0.0,160.4
2026-08-16 00:38:07,22.0,48.2,1015.2,9.1,12.7,0.0,0.0,0.0,157.0
2026-08-16 00:38:37,22.8,47.3,1017.7,9.1,12.7,0.0,0.0,0.0,159.5
2026-08-16 00:39:07,21.6,50.3,1014.3,10.6,14.8,0.0,0.0,0.0,177.9
2026-08-16 00:39:37,21.5,51.4,1016.0,8.1,11.3,0.0,0.0,0.0,166.4
2026-08-16 00:40:07,21.3,51.4,1016.4,10.1,14.1,0.0,0.0,0.0,154.2
2026-08-16 00:40:37,22.0,52.4,1017.3,11.0,15.4,0.0,0.0,2.9,161.6
2026-08-16 00:41:07,22.6,48.9,1014.4,10.9,15.3,0.0,0.0,1.1,177.2
2026-08-16 00:41:37,21.4,48.2,1014.7,9.9,13.9,0.0,0.0,0.7,192.0
2026-08-16 00:42:07,22.9,49.9,1015.1,9.3,13.0,0.0,0.0,0.9,173.3
2026-08-16 00:42:37,22.9,48.5,1016.5,10.2,14.3,0.0,0.0,0.0,169.6
2026-08-16 00:43:07,22.3,49.6,1016.4,8.6,12.0,0.0,0.0,0.0,165.1
2026-08-16 00:43:37,22.7,50.7,1017.1,10.6,14.8,0.0,0.0,0.0,183.3
2026-08-16 00:44:07,22.2,48.5,1016.3,8.6,12.0,0.0,0.0,1.6,188.2
2026-08-16 00:44:37,21.8,47.2,1016.4,8.9,12.5,0.0,0.0,0.0,189.6
2026-08-16 00:45:07,21.7,51.6,1014.6,10.6,14.8,0.0,0.0,0.0,169.7
2026-08-16 00:45:37,22.3,49.7,1016.5,10.0,14.0,0.0,0.0,0.9,153.7
2026-08-16 00:46:07,21.8,51.7,1016.3,8.4,11.8,0.0,0.0,2.3,159.0
2026-08-16 00:46:37,21.2,50.8,1014.4,9.8,13.7,0.0,0.0,0.0,149.4
2026-08-16 00:47:07,21.7,50.3,1016.4,8.3,11.6,0.0,0.0,2.4,162.8
2026-08-16 00:47:37,22.7,49.8,1014.8,9.9,13.9,0.0,0.0,0.0,177.0
2026-08-16 00:48:07,22.7,48.8,1018.0,10.0,14.0,0.0,0.0,0.0,179.7
2026-08-16 00:48:37,22.7,52.4,1014.4,10.8,15.1,0.0,0.0,0.0,173.9
2026-08-16 00:49:07,22.8,48.3,1017.5,9.9,13.9,0.0,0.0,0.0,190.5
2026-08-16 00:49:37,23.0,51.7,1014.1,9.2,12.9,0.0,0.0,2.2,190.8
2026-08-16 00:50:07,21.1,52.4,1016.9,9.8,13.7,0.0,0.0,0.0,176.1
2026-08-16 00:50:37,22.3,50.9,1014.4,8.6,12.0,0.0,0.0,0.0,157.5
2026-08-16 00:51:07,22.9,52.9,1016.2,9.9,13.9,0.0,0.0,0.0,158.2
2026-08-16 00:51:37,22.2,47.8,1016.9,10.4,14.6,0.0,0.0,1.9,153.4
2026-08-16 00:52:07,22.5,50.2,1014.3,8.2,11.5,0.0,0.0,0.0,137.6
2026-08-16 00:52:37,22.7,52.9,1014.9,8.8,12.3,0.0,0.0,0.6,151.4
2026-08-16 00:53:07,21.4,49.4,1014.6,9.4,13.2,0.0,0.0,0.0,161.5
2026-08-16 00:53:37,22.8,52.5,1014.8,10.7,15.0,0.0,0.0,0.0,145.8
2026-08-16 00:54:07,21.9,48.5,1016.8,10.8,15.1,0.0,0.0,1.6,148.6
2026-08-16 00:54:37,22.5,47.3,1017.3,9.6,13.4,0.0,0.0,0.0,162.2
2026-08-16 00:55:07,21.1,49.1,1016.1,8.1,11.3,0.0,0.0,0.0,155.0
2026-08-16 00:55:37,21.2,47.4,1014.8,8.9,12.5,0.0,0.0,0.6,167.7
2026-08-16 00:56:07,21.4,52.9,1015.3,9.3,13.0,0.0,0.0,0.0,163.0
2026-08-16 00:56:37,22.5,50.2,1016.4,8.1,11.3,0.0,0.0,2.9,159.6
2026-08-16 00:57:07,21.8,48.8,1015.2,9.1,12.7,0.0,0.0,2.4,142.2
2026-08-16 00:57:37,21.7,47.7,1016.3,9.1,12.7,0.0,0.0,0.0,146.3
2026-08-16 00:58:07,22.4,49.4,1017.5,8.4,11.8,0.0,0.0,0.0,139.9
2026-08-16 00:58:37,22.2,50.8,1017.3,8.1,11.3,0.0,0.0,1.1,145.9
2026-08-16 00:59:07,21.1,51.2,1017.2,10.8,15.1,0.0,0.0,0.0,143.7
2026-08-16 00:59:37,21.2,52.6,1016.9,10.0,14.0,0.0,0.0,0.0,141.5
2026-08-16 01:00:07,22.0,49.5,1017.2,9.3,13.0,0.0,0.0,0.0,150.1
2026-08-16 01:00:37,22.1,49.3,1014.3,9.1,12.7,0.0,0.0,0.0,163.1
2026-08-16 01:01:07,22.1,49.0,1016.4,10.4,14.6,0.0,0.0,0.0,170.9
2026-08-16 01:01:37,21.7,51.6,1015.2,10.1,14.1,0.0,0.0,0.0,163.7
2026-08-16 01:02:07,22.7,47.7,1017.6,10.0,14.0,0.0,0.0,0.0,144.3
2026-08-16 01:02:37,21.5,52.6,1017.8,9.3,13.0,0.0,0.0,0.0,133.4
2026-08-16 01:03:07,21.8,52.5,1014.2,10.2,14.3,0.0,0.0,2.4,133.4
2026-08-16 01:03:37,22.1,50.3,1016.0,8.3,11.6,0.0,0.0,0.0,120.7
2026-08-16 01:04:07,23.0,47.6,1014.4,10.1,14.1,0.0,0.0,3.0,104.9
2026-08-16 01:04:37,22.5,52.1,1017.9,9.0,12.6,0.0,0.0,0.0,113.7
2026-08-16 01:05:07,22.4,51.9,1015.1,8.1,11.3,0.0,0.0,0.6,131.8
2026-08-16 01:05:37,22.7,47.9,1016.2,9.6,13.4,0.0,0.0,0.0,132.9
2026-08-16 01:06:07,22.1,51.0,1015.0,8.4,11.8,0.0,0.0,0.0,149.3
2026-08-16 01:06:37,22.8,51.4,1016.1,10.4,14.6,0.0,0.0,1.8,155.1
2026-08-16 01:07:07,21.0,47.8,1015.2,8.5,11.9,0.0,0.0,0.0,146.5
2026-08-16 01:07:37,22.0,52.1,1014.7,10.0,14.0,0.0,0.0,1.2,154.5
2026-08-16 01:08:07,21.1,51.6,1016.8,9.0,12.6,0.0,0.0,1.0,147.8
2026-08-16 01:08:37,21.7,52.9,1016.4,10.4,14.6,0.0,0.0,0.0,156.5
2026-08-16 01:09:07,22.9,50.1,1015.1,8.9,12.5,0.0,0.0,2.6,175.2
2026-08-16 01:09:37,21.3,48.6,1015.5,10.4,14.6,0.0,0.0,0.0,183.8
2026-08-16 01:10:07,21.4,49.9,1014.7,10.9,15.3,0.0,0.0,0.0,192.7
2026-08-16 01:10:37,22.7,51.9,1017.3,9.0,12.6,0.0,0.0,1.2,176.8
2026-08-16 01:11:07,21.6,48.1,1015.9,10.3,14.4,0.0,0.0,2.8,164.7
2026-08-16 01:11:37,21.3,48.4,1017.7,9.2,12.9,0.0,0.0,0.5,171.4
2026-08-16 01:12:07,21.1,50.4,1014.5,10.3,14.4,0.0,0.0,2.4,160.5
2026-08-16 01:12:37,22.6,49.3,1016.9,10.7,15.0,0.0,0.0,1.9,158.8
2026-08-16 01:13:07,22.2,49.2,1016.0,8.2,11.5,0.0,0.0,2.3,163.6
2026-08-16 01:13:37,21.9,52.1,1017.6,10.7,15.0,0.0,0.0,0.5,149.8
2026-08-16 01:14:07,22.1,49.3,1014.4,9.2,12.9,0.0,0.0,0.0,165.1
2026-08-16 01:14:37,22.7,49.0,1015.1,10.8,15.1,0.0,0.0,0.0,158.6
2026-08-16 01:15:07,22.4,49.3,1015.4,10.6,14.8,0.0,0.0,0.0,151.4
2026-08-16 01:15:37,22.0,49.5,1015.1,10.5,14.7,0.0,0.0,0.0,163.2
2026-08-16 01:16:07,21.9,49.2,1017.8,10.7,15.0,0.0,0.0,0.0,178.7
2026-08-16 01:16:37,23.0,49.5,1015.3,10.8,15.1,0.0,0.0,0.8,190.8
2026-08-16 01:17:07,21.5,50.5,1015.9,8.2,11.5,0.0,0.0,1.8,205.3
2026-08-16 01:17:37,21.3,50.4,1017.6,8.9,12.5,0.0,0.0,1.3,203.0
2026-08-16 01:18:07,21.7,47.7,1017.4,10.6,14.8,0.0,0.0,0.0,187.4
2026-08-16 01:18:37,23.0,52.5,1017.1,8.8,12.3,0.0,0.0,0.0,175.7
2026-08-16 01:19:07,21.0,49.3,1015.9,8.1,11.3,0.0,0.0,0.0,178.2
2026-08-16 01:19:37,21.6,51.2,1017.8,8.7,12.2,0.0,0.0,0.0,180.3
2026-08-16 01:20:07,21.7,52.1,1015.3,8.1,11.3,0.0,0.0,0.0,187.7
2026-08-16 01:20:37,21.9,47.1,1015.1,8.1,11.3,0.0,0.0,0.0,196.4
2026-08-16 01:21:07,21.4,48.3,1017.6,9.5,13.3,0.0,0.0,1.9,210.8
2026-08-16 01:21:37,21.9,52.3,1017.5,8.5,11.9,0.0,0.0,0.0,224.6
2026-08-16 01:22:07,21.5,51.4,1017.9,10.9,15.3,0.0,0.0,0.0,239.5
2026-08-16 01:22:37,22.0,52.9,1016.4,10.5,14.7,0.0,0.0,1.3,232.8
2026-08-16 01:23:07,21.6,50.0,1016.9,9.2,12.9,0.0,0.0,0.0,240.2
2026-08-16 01:23:37,22.5,49.1,1015.7,9.1,12.7,0.0,0.0,1.6,252.6
2026-08-16 01:24:07,22.3,47.8,1014.3,10.1,14.1,0.0,0.0,1.2,247.2
2026-08-16 01:24:37,22.3,47.8,1017.2,9.9,13.9,0.0,0.0,0.9,242.1
2026-08-16 01:25:07,22.3,52.8,1016.6,10.5,14.7,0.0,0.0,0.0,237.0
2026-08-16 01:25:37,22.6,48.4,1017.4,9.5,13.3,0.0,0.0,2.6,223.9
2026-08-16 01:26:07,22.3,49.3,1014.7,9.3,13.0,0.0,0.0,1.4,233.2
2026-08-16 01:26:37,21.6,49.5,1017.1,8.2,11.5,0.0,0.0,0.5,213.3
2026-08-16 01:27:07,21.5,51.7,1016.0,9.9,13.9,0.0,0.0,1.7,207.9
2026-08-16 01:27:37,21.0,49.3,1014.9,8.2,11.5,0.0,0.0,0.0,225.7
2026-08-16 01:28:07,21.9,52.2,1016.1,10.9,15.3,0.0,0.0,1.4,221.1
2026-08-16 01:28:37,22.0,49.9,1014.6,9.8,13.7,0.0,0.0,0.9,209.3
2026-08-16 01:29:07,22.3,49.4,1017.8,9.2,12.9,0.0,0.0,1.5,213.6
2026-08-16 01:29:37,21.5,52.1,1017.3,10.9,15.3,0.0,0.0,2.8,208.0
2026-08-16 01:30:07,21.8,49.5,1017.7,8.3,11.6,0.0,0.0,0.0,192.3
2026-08-16 01:30:37,21.3,48.3,1016.4,9.4,13.2,0.0,0.0,0.7,193.4
2026-08-16 01:31:07,21.5,51.0,1016.6,8.6,12.0,0.0,0.0,1.8,193.0
2026-08-16 01:31:37,22.6,48.6,1017.2,8.3,11.6,0.0,0.0,0.0,194.6
2026-08-16 01:32:07,21.5,51.3,1015.1,8.6,12.0,0.0,0.0,2.1,203.2
2026-08-16 01:32:37,21.1,51.7,1017.6,9.1,12.7,0.0,0.0,2.7,188.1
2026-08-16 01:33:07,22.4,47.8,1017.6,9.9,13.9,0.0,0.0,0.6,181.7
2026-08-16 01:33:37,22.8,48.3,1016.6,10.6,14.8,0.0,0.0,2.3,180.3
2026-08-16 01:34:07,21.2,48.2,1016.2,10.3,14.4,0.0,0.0,0.0,175.2
2026-08-16 01:34:37,21.3,49.0,1016.1,9.4,13.2,0.0,0.0,0.0,193.8
2026-08-16 01:35:07,21.2,50.2,1016.1,9.2,12.9,0.0,0.0,0.0,188.5
2026-08-16 01:35:37,21.1,51.4,1015.5,9.7,13.6,0.0,0.0,0.0,172.5
2026-08-16 01:36:07,21.4,48.6,1014.9,9.9,13.9,0.0,0.0,1.4,168.3
2026-08-16 01:36:37,21.3,49.8,1017.6,8.0,11.2,0.0,0.0,0.0,174.7
2026-08-16 01:37:07,21.3,51.8,1014.1,9.5,13.3,0.0,0.0,0.0,165.8
2026-08-16 01:37:37,22.6,47.7,1017.0,8.0,11.2,0.0,0.0,0.0,170.3
2026-08-16 01:38:07,21.5,52.8,1014.9,10.9,15.3,0.0,0.0,0.0,173.8
2026-08-16 01:38:37,22.6,50.8,1017.9,8.7,12.2,0.0,0.0,0.8,160.2
2026-08-16 01:39:07,22.9,52.4,1014.6,8.1,11.3,0.0,0.0,2.2,141.7
2026-08-16 01:39:37,22.2,48.9,1014.2,8.5,11.9,0.0,0.0,2.8,144.6
2026-08-16 01:40:07,21.6,49.1,1014.9,8.2,11.5,0.0,0.0,1.0,157.1
2026-08-16 01:40:37,21.1,50.6,1016.5,8.9,12.5,0.0,0.0,0.0,151.1
2026-08-16 01:41:07,21.7,51.5,1014.6,9.2,12.9,0.0,0.0,1.6,154.3
2026-08-16 01:41:37,22.9,47.9,1017.0,10.5,14.7,0.0,0.0,2.0,149.5
2026-08-16 01:42:07,22.5,49.9,1017.9,10.4,14.6,0.0,0.0,0.0,146.7
2026-08-16 01:42:37,21.1,52.4,1015.4,8.5,11.9,0.0,0.0,0.0,130.1
2026-08-16 01:43:07,21.9,51.9,1015.2,9.3,13.0,0.0,0.0,2.1,140.9
2026-08-16 01:43:37,22.6,48.8,1016.3,8.8,12.3,0.0,0.0,1.0,137.5
2026-08-16 01:44:07,22.5,50.3,1015.6,10.4,14.6,0.0,0.0,2.9,153.9
2026-08-16 01:44:37,21.4,48.4,1017.7,9.7,13.6,0.0,0.0,0.0,136.8
2026-08-16 01:45:07,23.0,50.9,1015.6,9.9,13.9,0.0,0.0,0.0,142.3
2026-08-16 01:45:37,22.8,49.9,1014.7,8.8,12.3,0.0,0.0,0.0,145.0
2026-08-16 01:46:07,21.9,48.5,1015.2,9.7,13.6,0.0,0.0,0.0,151.2
2026-08-16 01:46:37,22.6,47.4,1015.4,8.7,12.2,0.0,0.0,0.0,140.9
2026-08-16 01:47:07,22.6,49.3,1015.3,8.9,12.5,0.0,0.0,2.9,148.2
2026-08-16 01:47:37,21.8,47.8,1015.3,8.1,11.3,0.0,0.0,0.0,130.0
2026-08-16 01:48:07,22.9,52.8,1014.2,10.4,14.6,0.0,0.0,0.0,145.8
2026-08-16 01:48:37,21.6,51.7,1017.0,10.9,15.3,0.0,0.0,0.0,163.7
2026-08-16 01:49:07,22.0,47.2,1014.2,8.4,11.8,0.0,0.0,1.0,159.9
2026-08-16 01:49:37,22.0,51.8,1018.0,10.3,14.4,0.0,0.0,0.9,141.3
2026-08-16 01:50:07,21.5,49.0,1017.9,10.3,14.4,0.0,0.0,0.0,149.5
2026-08-16 01:50:37,21.8,49.0,1015.4,9.3,13.0,0.0,0.0,0.0,165.0
2026-08-16 01:51:07,22.2,51.5,1014.6,10.9,15.3,0.0,0.0,0.0,162.5
2026-08-16 01:51:37,21.8,48.9,1016.9,10.6,14.8,0.0,0.0,0.0,143.1
2026-08-16 01:52:07,21.4,51.2,1015.1,8.5,11.9,0.0,0.0,1.2,142.7
2026-08-16 01:52:37,22.3,48.4,1017.0,9.6,13.4,0.0,0.0,0.0,135.2
2026-08-16 01:53:07,21.8,50.0,1015.6,9.2,12.9,0.0,0.0,0.0,127.0
2026-08-16 01:53:37,22.0,50.3,1014.2,8.5,11.9,0.0,0.0,1.6,116.7
2026-08-16 01:54:07,21.7,47.7,1014.6,9.9,13.9,0.0,0.0,0.0,103.6
2026-08-16 01:54:37,21.2,49.1,1015.2,8.2,11.5,0.0,0.0,1.7,94.2
2026-08-16 01:55:07,22.4,51.7,1016.4,8.6,12.0,0.0,0.0,0.0,88.4
2026-08-16 01:55:37,22.1,51.1,1017.2,10.0,14.0,0.0,0.0,2.3,93.9
2026-08-16 01:56:07,21.6,47.9,1015.4,10.9,15.3,0.0,0.0,2.7,85.7
2026-08-16 01:56:37,21.4,51.5,1017.5,9.6,13.4,0.0,0.0,1.2,91.3
2026-08-16 01:57:07,22.9,50.8,1016.1,10.2,14.3,0.0,0.0,0.9,103.6
2026-08-16 01:57:37,21.7,48.6,1014.2,9.2,12.9,0.0,0.0,1.1,112.8
2026-08-16 01:58:07,21.9,49.3,1017.0,10.0,14.0,0.0,0.0,1.0,108.2
2026-08-16 01:58:37,21.7,51.4,1017.2,9.7,13.6,0.0,0.0,1.0,117.3
2026-08-16 01:59:07,22.9,47.7,1017.1,10.8,15.1,0.0,0.0,0.0,102.9
2026-08-16 01:59:37,21.3,50.5,1017.3,10.4,14.6,0.0,0.0,0.0,94.9
2026-08-16 02:00:07,21.8,50.1,1014.2,10.0,14.0,0.0,0.0,2.3,82.2
2026-08-16 02:00:37,22.9,47.1,1016.0,10.3,14.4,0.0,0.0,0.0,76.3
2026-08-16 02:01:07,22.3,52.3,1016.0,9.7,13.6,0.0,0.0,1.8,89.2
2026-08-16 02:01:37,21.9,47.1,1014.5,8.2,11.5,0.0,0.0,0.0,75.4
2026-08-16 02:02:07,22.6,49.5,1014.3,9.2,12.9,0.0,0.0,0.0,74.0
2026-08-16 02:02:37,21.6,51.9,1017.9,9.1,12.7,0.0,0.0,0.0,67.6
2026-08-16 02:03:07,22.2,48.6,1016.2,9.4,13.2,0.0,0.0,2.7,71.9
2026-08-16 02:03:37,21.9,51.0,1014.5,10.0,14.0,0.0,0.0,3.0,80.9
2026-08-16 02:04:07,21.8,52.9,1016.8,10.9,15.3,0.0,0.0,0.0,86.5
2026-08-16 02:04:37,21.0,47.7,1017.7,10.2,14.3,0.0,0.0,0.0,89.2
2026-08-16 02:05:07,22.9,48.0,1015.9,10.5,14.7,0.0,0.0,0.0,95.6
2026-08-16 02:05:37,21.7,47.4,1016.8,8.5,11.9,0.0,0.0,0.0,81.6
2026-08-16 02:06:07,21.2,50.4,1015.5,9.4,13.2,0.0,0.0,2.4,83.6
2026-08-16 02:06:37,21.8,52.5,1016.5,9.4,13.2,0.0,0.0,1.6,66.3
2026-08-16 02:07:07,22.7,49.2,1018.0,10.2,14.3,0.0,0.0,0.0,51.8
2026-08-16 02:07:37,21.9,47.9,1016.6,9.3,13.0,0.0,0.0,2.2,53.6
2026-08-16 02:08:07,22.6,48.9,1016.3,9.8,13.7,0.0,0.0,1.2,33.9
2026-08-16 02:08:37,22.0,48.5,1017.9,10.3,14.4,0.0,0.0,0.8,43.6
2026-08-16 02:09:07,22.0,47.2,1016.5,8.9,12.5,0.0,0.0,3.0,27.3
2026-08-16 02:09:37,22.9,50.3,1015.4,8.5,11.9,0.0,0.0,2.1,16.4
2026-08-16 02:10:07,22.3,51.9,1014.8,10.2,14.3,0.0,0.0,1.6,10.8
2026-08-16 02:10:37,22.5,50.7,1015.6,10.6,14.8,0.0,0.0,1.4,356.5
2026-08-16 02:11:07,22.5,51.3,1017.8,8.8,12.3,0.0,0.0,1.4,346.4
2026-08-16 02:11:37,22.4,51.1,1016.1,8.8,12.3,0.0,0.0,2.3,338.3
2026-08-16 02:12:07,21.3,48.2,1014.5,10.6,14.8,0.0,0.0,1.1,332.5
2026-08-16 02:12:37,22.5,49.4,1014.4,10.6,14.8,0.0,0.0,2.8,340.5
2026-08-16 02:13:07,22.7,50.7,1016.0,9.3,13.0,0.0,0.0,0.0,337.5
2026-08-16 02:13:37,21.9,48.2,1014.8,9.6,13.4,0.0,0.0,2.5,324.9
2026-08-16 02:14:07,22.8,51.3,1016.5,10.4,14.6,0.0,0.0,1.5,344.6
2026-08-16 02:14:37,21.7,50.9,1014.9,9.3,13.0,0.0,0.0,2.4,343.9
2026-08-16 02:15:07,22.5,50.1,1017.2,9.5,13.3,0.0,0.0,0.0,329.9
2026-08-16 02:15:37,21.1,51.1,1015.1,9.1,12.7,0.0,0.0,0.0,317.5
2026-08-16 02:16:07,22.4,48.4,1016.6,10.1,14.1,0.0,0.0,0.5,302.4
2026-08-16 02:16:37,22.7,48.5,1016.7,8.1,11.3,0.0,0.0,2.8,283.9
2026-08-16 02:17:07,22.4,51.9,1017.2,8.9,12.5,0.0,0.0,0.0,264.0
2026-08-16 02:17:37,22.9,48.9,1015.7,10.8,15.1,0.0,0.0,1.1,281.7
2026-08-16 02:18:07,21.6,49.8,1015.5,10.4,14.6,0.0,0.0,0.0,273.7
2026-08-16 02:18:37,22.8,47.7,1017.5,8.1,11.3,0.0,0.0,2.7,279.4
2026-08-16 02:19:07,22.0,48.4,1016.8,9.3,13.0,0.0,0.0,0.0,287.5
2026-08-16 02:19:37,21.6,49.4,1014.1,8.4,11.8,0.0,0.0,0.0,286.6
2026-08-16 02:20:07,22.3,51.9,1015.1,9.0,12.6,0.0,0.0,1.3,274.2
2026-08-16 02:20:37,23.0,52.5,1014.4,8.3,11.6,0.0,0.0,0.7,291.8
2026-08-16 02:21:07,23.0,49.2,1015.1,10.0,14.0,0.0,0.0,3.0,275.0
2026-08-16 02:21:37,22.7,52.3,1014.1,10.5,14.7,0.0,0.0,0.9,268.4
2026-08-16 02:22:07,22.2,51.1,1016.7,8.3,11.6,0.0,0.0,0.0,279.5
2026-08-16 02:22:37,22.4,52.2,1016.7,10.0,14.0,0.0,0.0,1.1,290.4
2026-08-16 02:23:07,21.8,48.2,1018.0,9.5,13.3,0.0,0.0,0.6,296.1
2026-08-16 02:23:37,22.7,48.9,1015.2,9.1,12.7,0.0,0.0,2.0,300.6
2026-08-16 02:24:07,22.2,47.1,1017.4,8.6,12.0,0.0,0.0,0.0,319.6
2026-08-16 02:24:37,21.2,50.5,1015.2,10.6,14.8,0.0,0.0,0.0,307.6
2026-08-16 02:25:07,21.2,48.1,1014.9,9.9,13.9,0.0,0.0,0.0,298.4
2026-08-16 02:25:37,21.8,52.3,1015.2,10.1,14.1,0.0,0.0,1.2,293.1
2026-08-16 02:26:07,22.2,49.4,1016.5,10.0,14.0,0.0,0.0,0.0,282.8
2026-08-16 02:26:37,22.0,49.6,1014.2,10.1,14.1,0.0,0.0,0.0,267.2
2026-08-16 02:27:07,22.3,48.8,1016.0,10.8,15.1,0.0,0.0,0.0,264.6
2026-08-16 02:27:37,21.1,50.1,1017.3,11.0,15.4,0.0,0.0,0.0,247.9
2026-08-16 02:28:07,21.0,50.9,1014.6,8.3,11.6,0.0,0.0,0.0,245.2
2026-08-16 02:28:37,21.7,48.3,1016.5,10.9,15.3,0.0,0.0,2.4,250.6
2026-08-16 02:29:07,22.0,51.0,1015.8,8.5,11.9,0.0,0.0,0.0,256.8
2026-08-16 02:29:37,22.2,51.6,1014.0,9.5,13.3,0.0,0.0,0.0,253.0
2026-08-16 02:30:07,22.5,53.0,1016.6,9.5,13.3,0.0,0.0,1.2,256.8
2026-08-16 02:30:37,22.9,47.2,1017.3,9.5,13.3,0.0,0.0,0.0,274.3
2026-08-16 02:31:07,22.4,52.4,1017.5,8.9,12.5,0.0,0.0,2.5,289.1
2026-08-16 02:31:37,21.1,52.9,1015.5,9.1,12.7,0.0,0.0,0.7,301.0
2026-08-16 02:32:07,22.4,50.9,1014.7,9.7,13.6,0.0,0.0,0.0,318.7
2026-08-16 02:32:37,22.9,51.1,1016.9,10.6,14.8,0.0,0.0,0.0,325.3
2026-08-16 02:33:07,22.2,47.8,1017.6,9.2,12.9,0.0,0.0,0.0,306.3
2026-08-16 02:33:37,22.0,52.4,1017.3,8.4,11.8,0.0,0.0,3.0,313.9
2026-08-16 02:34:07,22.9,48.7,1018.0,10.6,14.8,0.0,0.0,2.1,315.9
2026-08-16 02:34:37,21.8,49.5,1017.4,10.0,14.0,0.0,0.0,0.0,324.7
2026-08-16 02:35:07,21.3,48.2,1015.8,8.1,11.3,0.0,0.0,0.0,316.0
2026-08-16 02:35:37,22.4,52.9,1018.0,11.0,15.4,0.0,0.0,0.0,314.6
2026-08-16 02:36:07,23.0,48.1,1017.5,9.5,13.3,0.0,0.0,0.0,316.6
2026-08-16 02:36:37,22.2,49.5,1015.0,9.6,13.4,0.0,0.0,0.8,320.9
2026-08-16 02:37:07,22.3,51.0,1016.6,8.2,11.5,0.0,0.0,2.6,338.9
2026-08-16 02:37:37,22.1,50.7,1017.4,9.6,13.4,0.0,0.0,1.8,322.1
2026-08-16 02:38:07,22.9,50.0,1014.3,8.5,11.9,0.0,0.0,1.0,340.2
2026-08-16 02:38:37,21.2,51.3,1016.0,10.0,14.0,0.0,0.0,0.0,324.1
2026-08-16 02:39:07,22.6,47.6,1015.9,8.1,11.3,0.0,0.0,0.0,321.8
2026-08-16 02:39:37,22.3,50.9,1014.4,10.6,14.8,0.0,0.0,1.5,331.8
2026-08-16 02:40:07,22.6,48.6,1016.4,8.2,11.5,0.0,0.0,2.8,348.1
2026-08-16 02:40:37,22.1,48.5,1016.9,10.9,15.3,0.0,0.0,1.5,0.8
2026-08-16 02:41:07,21.9,48.3,1018.0,9.0,12.6,0.0,0.0,0.0,342.3
2026-08-16 02:41:37,22.0,50.8,1014.6,9.3,13.0,0.0,0.0,2.4,326.5
2026-08-16 02:42:07,21.5,52.7,1014.5,10.9,15.3,0.0,0.0,0.0,317.7
2026-08-16 02:42:37,22.8,50.3,1017.7,8.3,11.6,0.0,0.0,0.0,310.8
2026-08-16 02:43:07,22.5,52.3,1016.3,9.6,13.4,0.0,0.0,0.0,319.7
2026-08-16 02:43:37,22.9,48.2,1015.6,8.5,11.9,0.0,0.0,0.0,304.0
2026-08-16 02:44:07,22.2,47.6,1015.0,10.2,14.3,0.0,0.0,0.0,301.1
2026-08-16 02:44:37,21.2,51.5,1017.3,9.2,12.9,0.0,0.0,0.0,299.4
2026-08-16 02:45:07,22.5,52.3,1015.1,9.4,13.2,0.0,0.0,0.0,284.9
2026-08-16 02:45:37,21.9,51.2,1015.2,8.3,11.6,0.0,0.0,0.0,292.7
2026-08-16 02:46:07,21.4,51.6,1016.9,8.0,11.2,0.0,0.0,0.0,300.7
2026-08-16 02:46:37,21.7,47.2,1015.4,9.2,12.9,0.0,0.0,1.4,310.7
2026-08-16 02:47:07,21.6,52.3,1014.9,8.2,11.5,0.0,0.0,0.0,297.2
2026-08-16 02:47:37,22.8,50.3,1015.6,8.7,12.2,0.0,0.0,0.0,298.0
2026-08-16 02:48:07,21.8,47.0,1014.2,9.4,13.2,0.0,0.0,0.7,316.8
2026-08-16 02:48:37,21.8,51.9,1017.0,10.2,14.3,0.0,0.0,0.0,325.4
2026-08-16 02:49:07,22.2,47.8,1017.6,8.9,12.5,0.0,0.0,0.0,340.3
2026-08-16 02:49:37,22.3,52.5,1015.5,8.7,12.2,0.0,0.0,0.0,327.7
2026-08-16 02:50:07,21.7,47.1,1014.8,10.2,14.3,0.0,0.0,0.0,343.6
2026-08-16 02:50:37,22.5,49.3,1014.7,10.0,14.0,0.0,0.0,0.0,339.6
2026-08-16 02:51:07,22.6,48.7,1014.3,10.2,14.3,0.0,0.0,2.2,354.1
2026-08-16 02:51:37,22.9,49.7,1016.9,9.9,13.9,0.0,0.0,2.1,13.2
2026-08-16 02:52:07,21.0,47.9,1016.7,10.6,14.8,0.0,0.0,2.8,24.9
2026-08-16 02:52:37,21.3,48.5,1017.9,9.7,13.6,0.0,0.0,0.0,12.6
2026-08-16 02:53:07,22.6,51.2,1016.1,8.7,12.2,0.0,0.0,0.0,359.9
2026-08-16 02:53:37,21.4,47.3,1016.0,10.5,14.7,0.0,0.0,0.0,346.4
2026-08-16 02:54:07,21.2,47.6,1014.6,9.7,13.6,0.0,0.0,0.6,355.2
2026-08-16 02:54:37,21.3,48.0,1014.2,9.6,13.4,0.0,0.0,0.0,342.1
2026-08-16 02:55:07,21.3,49.9,1017.4,8.4,11.8,0.0,0.0,0.9,328.5
2026-08-16 02:55:37,22.0,49.0,1016.6,8.8,12.3,0.0,0.0,0.0,347.0
